"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"2179","3521","3522",0.998203983344203,"Gas manufacture","Mains gaseous fuels distribution","Electricity, gas, steam, air con","Electricity, gas, steam, air con","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",113
"2180","3522","3522",1,"Mains gaseous fuels distribution","Mains gaseous fuels distribution","Electricity, gas, steam, air con","Electricity, gas, steam, air con","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",56
"2181","4651","4651",1,"Computers, peripherals, software","Computers, peripherals, software","Information/comms equip wholesale","Information/comms equip wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",55
"2182","4666","4651",0.99803047731842,"Other office m/c, equipment","Computers, peripherals, software","Other m/c, equipment wholesale","Information/comms equip wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",22
"2183","6419","6630",0.827431755539217,"Other monetary intermediation","Fund management activities","Financial, insurance, pension","Auxiliary financial services","Business services","Business services ",18
"2184","6619","6630",0.963413267406173,"Other financial services","Fund management activities","Auxiliary financial services","Auxiliary financial services","Business services","Business services ",20
"2185","6511","6630",0.989220738466814,"Life insurance","Fund management activities","Financial, insurance, pension","Auxiliary financial services","Business services","Business services ",10
"2186","6630","6630",1,"Fund management activities","Fund management activities","Auxiliary financial services","Auxiliary financial services","Business services ","Business services ",55
"2187","6430","6630",0.996804026675724,"Trusts, funds, similar financial","Fund management activities","Financial, insurance, pension","Auxiliary financial services","Business services","Business services ",18
"2188","210","210",1,"Silviculture, other forestry activities","Silviculture, other forestry activities","Forestry and logging","Forestry and logging","Agriculture, Forestry, Fishing, Veterinary","Agriculture, Forestry, Fishing, Veterinary",53
"2189","4931","4939",0.986124580024642,"Urban/suburban passenger transport","Other passenger land transport","Land, pipeline transport","Land, pipeline transport","Transportation and Storage","Transportation and Storage",36
"2190","4939","4939",1,"Other passenger land transport","Other passenger land transport","Land, pipeline transport","Land, pipeline transport","Transportation and Storage","Transportation and Storage",51
"2191","4329","4329",1,"Other construction installation","Other construction installation","Specialised activities","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",51
"2192","2511","2511",1,"Metal structures, parts of","Metal structures, parts of","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",51
"2193","3320","2511",0.997711591636646,"Industrial machinery, equipment","Metal structures, parts of","Repair/installation excl. household","Other fabricated metal products","Machinery repair excluding motor vehicles","All other Manufacturing",13
"2194","2410","2511",0.998092916924098,"Iron, steel, ferro-alloys","Metal structures, parts of","Basic metals","Other fabricated metal products","All other Manufacturing","All other Manufacturing",15
"2195","4711","4779",0.570805176571734,"Food, beverages, tobacco mainly","Other second hand goods","Non specialised retail stores","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2196","7010","4779",0.960166573495989,"Head office activities","Other second hand goods","Head offices; mgment consultancy","Specialised retail - other","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",17
"2197","4779","4779",1,"Other second hand goods","Other second hand goods","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",51
"2198","7820","2223",0.650580186589632,"Temporary employment agencies","Builders' ware of plastic","Employment activities","Rubber and plastic products","Business services","All other Manufacturing",10
"2199","4673","2223",0.962807860653662,"Wood, construction, sanitary equip","Builders' ware of plastic","Other wholesale","Rubber and plastic products","Wholesale and retail,motor vehicle repair,sale of fuel","All other Manufacturing",10
"2200","2223","2223",1,"Builders' ware of plastic","Builders' ware of plastic","Rubber and plastic products","Rubber and plastic products","All other Manufacturing","All other Manufacturing",49
"2201","3511","3511",1,"Electricity production","Electricity production","Electricity, gas, steam, air con","Electricity, gas, steam, air con","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",49
"2202","8610","8720",0.260106426731965,"Hospital activities","Learning, mental, substance abuse","Human health activities","Residential care activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",20
"2203","8520","8720",-0.194869669803216,"Primary","Learning, mental, substance abuse","Education","Residential care activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",16
"2204","8690","8720",0.769382078882915,"Other","Learning, mental, substance abuse","Human health activities","Residential care activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"2205","8899","8720",0.512920343225699,"Other","Learning, mental, substance abuse","Non residential social work","Residential care activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"2206","8810","8720",0.697633930524259,"Elderly, disabled","Learning, mental, substance abuse","Non residential social work","Residential care activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",24
"2207","8790","8720",0.877754635867249,"Other","Learning, mental, substance abuse","Residential care activities","Residential care activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",38
