"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"3456","4639","4639",1,"Other non-specialised","Other non-specialised","Food, beverages, tobacco wholesale","Food, beverages, tobacco wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"3457","4690","4639",0.977797547085168,"Non-specialised wholesale trade","Other non-specialised","Other wholesale","Food, beverages, tobacco wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",94
"3458","1082","4639",0.951858987466678,"Cocoa, choc, sugar confectionery","Other non-specialised","Food products - other","Food, beverages, tobacco wholesale","Manufacture food, drink, tobacco","Wholesale and retail,motor vehicle repair,sale of fuel",20
"3459","1039","4639",0.939546233243793,"Other fruit, vegetable","Other non-specialised","Food products - fruit, vegetables","Food, beverages, tobacco wholesale","Manufacture food, drink, tobacco","Wholesale and retail,motor vehicle repair,sale of fuel",24
"3460","4631","4639",0.978656928626224,"Fruit and vegetables","Other non-specialised","Food, beverages, tobacco wholesale","Food, beverages, tobacco wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",33
"3461","4638","4639",0.976959514793147,"Other food","Other non-specialised","Food, beverages, tobacco wholesale","Food, beverages, tobacco wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",20
"3462","8520","8623",-0.106838392373483,"Primary","Dental practices","Education","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",62
"3463","8610","8623",0.333710087681435,"Hospital activities","Dental practices","Human health activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",101
"3464","4711","8623",0.0395657383787495,"Food, beverages, tobacco mainly","Dental practices","Non specialised retail stores","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",37
"3465","5610","8623",0.137340910377042,"Restaurants, mobile food service","Dental practices","Food, beverage service","Human health activities","Other Service activities","Government administrative functions, Education, Health",26
"3466","7820","8623",-0.015580423201234,"Temporary employment agencies","Dental practices","Employment activities","Human health activities","Business services","Government administrative functions, Education, Health",32
"3467","4771","8623",0.353917743904185,"Clothing","Dental practices","Specialised retail - other","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",31
"3468","8121","8623",0.184531375185658,"General cleaning of buildings","Dental practices","Buildings, landscape activities","Human health activities","Business services","Government administrative functions, Education, Health",23
"3469","8690","8623",0.156324088748179,"Other","Dental practices","Human health activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",22
"3470","5630","8623",0.445580862863782,"Beverage serving","Dental practices","Food, beverage service","Human health activities","Other Service activities","Government administrative functions, Education, Health",35
"3471","8810","8623",0.293158355255308,"Elderly, disabled","Dental practices","Non residential social work","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",21
"3472","8621","8623",0.702533384672259,"General medical practices","Dental practices","Human health activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",26
"3473","8623","8623",1,"Dental practices","Dental practices","Human health activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",1
"3474","4711","5223",0.113670314122404,"Food, beverages, tobacco mainly","Incidental air service","Non specialised retail stores","Warehousing, transport support","Wholesale and retail,motor vehicle repair,sale of fuel","Transportation and Storage",26
"3475","5610","5223",0.275139022030511,"Restaurants, mobile food service","Incidental air service","Food, beverage service","Warehousing, transport support","Other Service activities","Transportation and Storage",21
"3476","5110","5223",0.946766789741543,"Passenger air transport","Incidental air service","Air transport","Warehousing, transport support","Transportation and Storage","Transportation and Storage",33
"3477","5223","5223",1,"Incidental air service","Incidental air service","Warehousing, transport support","Warehousing, transport support","Transportation and Storage","Transportation and Storage",1
"3478","8129","5223",0.949711169447258,"Other cleaning activities","Incidental air service","Buildings, landscape activities","Warehousing, transport support","Business services","Transportation and Storage",27
"3479","5224","5223",0.992564704216654,"Cargo handling","Incidental air service","Warehousing, transport support","Warehousing, transport support","Transportation and Storage","Transportation and Storage",29
"3480","8520","4764",-0.315170325841167,"Primary","Sporting equipment","Education","Specialised retail - other","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",67
"3481","8610","4764",-0.463198799743274,"Hospital activities","Sporting equipment","Human health activities","Specialised retail - other","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",31
"3482","4711","4764",0.350384610233375,"Food, beverages, tobacco mainly","Sporting equipment","Non specialised retail stores","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",119
