Id,Label,timeset,east,east midlands,london,north east,north west,scotland,south east,south west,wales,west midlands,yorkshire and the humber,total,description,log_east,log_east_midlands,log_london,log_north_east,log_north_west,log_scotland,log_south_east,log_south_west,log_wales,log_west_midlands,log_yorkshire_and_the_humber,log_total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,mainindustry,mainactivity,subactivity,componentnumber,%total,%total north west,%total london,lq north west,lq london,Degree,Weighted Degree,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
6499,,,2000,700,17000,450,2500,350,4000,5000,350,1250,1000,34600,"Other financial service activities, except insurance and pension funding, n.e.c.",10.965784,9.451211,14.053247,8.813781,11.287712,8.451211,11.965784,12.287712,8.451211,10.287712,9.965784,15.078484,240,6,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Financial, insurance, pension",Other financial services nec,0,0.001213,0.000798,0.003475,0.657435,2.864831,9,7.246543,0.472222,17,0.174609,5,0.37422,0.408009,204.959031
4332,,,9000,4000,4000,1250,8000,8000,11000,7000,1000,6000,5000,64250,Joinery installation,13.135709,11.965784,11.965784,10.287712,12.965784,12.965784,13.425216,12.773139,9.965784,12.550747,12.287712,15.971409,128,8,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Construction (including development of real estate),Specialised activities,Joinery installation,0,0.002253,0.002552,0.000818,1.132937,0.363005,5,4.106954,0.2,2,0.067637,6,0.332103,0.361574,193.918088
4764,,,8000,4000,9000,3000,9000,5000,8000,7000,3500,4500,4500,65500,Retail sale of sporting equipment in specialised stores,12.965784,11.965784,13.135709,11.550747,13.135709,12.287712,12.965784,12.773139,11.773139,12.135709,12.135709,15.999207,185,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,Sporting equipment,0,0.002296,0.002871,0.00184,1.250231,0.801175,17,9.66456,0.477941,65,0.462443,6,0.376569,0.420093,184.621359
5222,,,4500,300,1250,1000,1500,4000,4500,3500,1250,400,2500,24700,Service activities incidental to water transportation,12.135709,8.228819,10.287712,9.965784,10.550747,11.965784,12.135709,11.773139,10.287712,8.643856,11.287712,14.592223,206,5,2,1,8,7,6,6,4,3,1,1,3,1,3,3,2,3,3,3,0,3,2,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Transportation and Storage,"Warehousing, transport support",Incidental water service,0,0.000866,0.000479,0.000256,0.552565,0.29508,2,1.642174,0,0,0.053102,5,0.344168,0.37162,184.134545
1623,,,4500,6000,1500,900,2500,3000,4000,3000,1500,6000,8000,40900,Manufacture of other builders' carpentry and joinery,12.135709,12.550747,10.550747,9.813781,11.287712,11.550747,11.965784,11.550747,10.550747,12.550747,12.965784,15.319813,33,8,1,0,4,2,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All other Manufacturing,"Wood,cork, straw,plaiting materials","Other builders  carpentry, joinery",0,0.001434,0.000798,0.000307,0.556168,0.213843,6,4.474331,0.266667,4,0.129197,5,0.380148,0.412963,183.11747
5530,,,4000,2000,100,1500,3000,2250,4000,8000,5000,1250,2500,33600,"Camping grounds, recreational vehicle parks and trailer parks",11.965784,10.965784,6.643856,10.550747,11.550747,11.135709,11.965784,12.965784,12.287712,10.287712,11.287712,15.036174,214,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Other Service activities,Accommodation,"Camping, vehicle/trailer parks",0,0.001178,0.000957,0.00002,0.812402,0.017353,8,4.117256,0.607143,17,0.279786,5,0.39173,0.423657,176.269255
5629,,,9000,5000,32000,3500,9000,9000,21000,8000,3500,10000,4500,114500,Other food service activities,13.135709,12.287712,14.965784,11.773139,13.135709,13.135709,14.358102,12.965784,11.773139,13.287712,12.135709,16.804988,217,11,2,1,8,7,6,6,4,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Other Service activities,"Food, beverage service",Other food service,0,0.004014,0.002871,0.006542,0.715197,1.629561,13,5.435396,0.487179,38,0.308888,6,0.368852,0.407269,173.208423
1011,,,2250,3000,225,300,3500,2500,600,2250,2250,2250,3500,22625,Processing and preserving of meat,11.135709,11.550747,7.813781,8.228819,11.773139,11.287712,9.228819,11.135709,11.135709,11.135709,11.773139,14.46563,10,1,0,3,0,6,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture food, drink, tobacco","Food products - meat, fish","Meat processing, preserving",0,0.000793,0.001117,0.000046,1.407565,0.057986,5,4.670054,0.5,5,0.065108,5,0.344828,0.375556,168.615211
5811,,,3000,500,12000,500,500,500,7000,800,75,250,150,25275,Book publishing,11.550747,8.965784,13.550747,8.965784,8.965784,8.965784,12.773139,9.643856,6.228819,7.965784,7.228819,14.625423,219,10,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Information and Communication,Publishing activities,Books,0,0.000886,0.00016,0.002453,0.179998,2.76832,4,3.074328,0.166667,1,0.098705,5,0.371517,0.398889,161.268881
4690,,,6000,8000,18000,1000,8000,1750,9000,5000,1000,5000,10000,72750,Non-specialised wholesale trade,12.550747,12.965784,14.135709,9.965784,12.965784,10.773139,13.135709,12.287712,9.965784,12.287712,13.287712,16.15066,168,0,5,4,6,4,2,7,6,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel",Other wholesale,Non-specialised wholesale trade,0,0.002551,0.002552,0.00368,1.000566,1.442666,12,7.984386,0.363636,24,0.289275,5,0.399556,0.435787,158.95619
2892,,,350,2500,75,2500,200,3500,400,700,30,3000,600,13855,"Manufacture of machinery for mining, quarrying and construction",8.451211,11.287712,6.228819,11.287712,7.643856,11.773139,8.643856,9.451211,4.906891,11.550747,9.228819,13.758119,93,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture machinery, vehicle, transport",Special purpose machinery,"Mining, quarrying, construction",0,0.000486,0.000064,0.000015,0.131345,0.031563,3,2.434087,0,0,0.05858,5,0.348837,0.377083,158.951144
6512,,,5000,1250,13000,1750,9000,1750,17000,3500,5000,5000,3000,65250,Non-life insurance,12.287712,10.287712,13.666224,10.773139,13.135709,10.773139,14.053247,11.773139,12.287712,12.287712,11.550747,15.99369,242,6,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Financial, insurance, pension",Non-life insurance,0,0.002288,0.002871,0.002657,1.255021,1.161687,16,9.294202,0.416667,50,0.295407,6,0.359281,0.398148,156.148666
4532,,,5000,2500,3500,800,2250,2000,6000,3000,1500,6000,4000,36550,Retail trade of motor vehicle parts and accessories,12.287712,11.287712,11.773139,9.643856,11.135709,10.965784,12.550747,11.550747,10.550747,12.550747,11.965784,15.157584,137,7,4,6,6,4,2,3,1,1,3,3,0,3,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel","Motor vehicle/cycle trade, repair","Retail trade parts, accessories",0,0.001281,0.000718,0.000715,0.560124,0.558351,5,2.988117,0.3,3,0.115361,5,0.372671,0.404861,155.886807
7711,,,3000,4000,3500,600,4000,2000,5000,3500,800,2250,2500,31150,Renting and leasing of cars and light motor vehicles,11.550747,11.965784,11.773139,9.228819,11.965784,10.965784,12.287712,11.773139,9.643856,11.135709,11.287712,14.926945,271,7,4,6,6,4,2,3,1,1,3,3,0,3,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Business services,"Rental, leasing activities","Cars, light motor vehicles",0,0.001092,0.001276,0.000715,1.168398,0.655143,7,4.056285,0.285714,6,0.203631,5,0.383795,0.418056,155.63817
6311,,,4000,4500,12000,1250,3500,900,9000,6000,225,1500,1750,44625,"Data processing, hosting and related activities",11.965784,12.135709,13.550747,10.287712,11.773139,9.813781,13.135709,12.550747,7.813781,10.550747,10.773139,15.445565,234,10,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Information and Communication,Information service activities,"Data processing, hosting",0,0.001565,0.001117,0.002453,0.713639,1.567939,9,6.126793,0.416667,15,0.23714,5,0.390456,0.424676,154.861014
1085,,,1250,6000,4500,500,5000,2000,600,1000,3000,1250,1500,26600,Manufacture of prepared meals and dishes,10.287712,12.550747,12.135709,8.965784,12.287712,10.965784,9.228819,9.965784,11.550747,10.287712,10.550747,14.699139,23,1,0,3,0,6,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture food, drink, tobacco",Food products - other,Prepared meals and dishes,0,0.000933,0.001595,0.00092,1.71032,0.986409,8,5.911657,0.428571,12,0.18085,5,0.386266,0.420046,153.938367
4399,,,12000,12000,7000,6000,17000,12000,14000,8000,3000,17000,9000,117000,Other specialised construction activities n.e.c.,13.550747,13.550747,12.773139,12.550747,14.053247,13.550747,13.773139,12.965784,11.550747,14.053247,13.135709,16.836149,132,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Construction (including development of real estate),Specialised activities,Other,0,0.004102,0.005423,0.001431,1.322063,0.34885,10,7.176251,0.444444,20,0.203454,5,0.38961,0.424537,151.54084
6629,,,5000,3000,23000,1750,8000,6000,12000,8000,1500,5000,9000,82250,Other activities auxiliary to insurance and pension funding,12.287712,11.550747,14.489346,10.773139,12.965784,12.550747,13.550747,12.965784,10.550747,12.287712,13.135709,16.327728,248,6,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,Auxiliary financial services,Other insurance & pension services,0,0.002884,0.002552,0.004702,0.885,1.63049,15,8.606262,0.495238,52,0.280844,6,0.35468,0.395093,150.579614
3600,,,4500,2250,900,2500,1250,3500,4500,4000,2250,4500,3500,33650,"Water collection, treatment and supply",12.135709,11.135709,9.813781,11.287712,10.287712,11.773139,12.135709,11.965784,11.135709,12.135709,11.773139,15.038319,112,4,4,6,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Utilities, sewerage, waste and recycling",Water and sewerage,"Water collection, treatment, supply",0,0.00118,0.000399,0.000184,0.337998,0.155949,8,5.457809,0.392857,11,0.18402,5,0.387097,0.419352,148.449327
9700,,,0,0,0,0,0,0,0,0,0,0,0,0,Activities of households as employers of domestic personnel,,,,,,,,,,,,,338,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Other Service activities,Domestic personnel employment,Households as employers,0,0,0,0,,,16,7.026416,0.533333,64,0.29347,6,0.351562,0.391898,147.854087
4652,,,4000,4000,4000,300,4000,2000,9000,2250,350,4500,2000,36400,Wholesale of electronic and telecommunications equipment and parts,11.965784,11.965784,11.965784,8.228819,11.965784,10.965784,13.135709,11.135709,8.451211,12.135709,10.965784,15.151651,158,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel",Information/comms equip wholesale,"Electronic, telecomms",0,0.001276,0.001276,0.000818,0.999879,0.640744,9,7.425277,0.388889,14,0.204265,5,0.386681,0.420417,138.282233
8690,,,28000,32000,56000,15000,43000,51000,64000,29000,18000,42000,28000,406000,Other human health activities,14.773139,14.965784,15.773139,13.872675,15.392049,15.63821,15.965784,14.823765,14.135709,15.358102,14.773139,18.63112,311,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Government administrative functions, Education, Health",Human health activities,Other,0,0.014234,0.013717,0.011448,0.963677,0.804245,13,5.511153,0.410256,32,0.134588,6,0.324617,0.355694,136.18259
2910,,,4000,4000,4000,8000,12000,2500,8000,3500,2500,28000,2250,78750,Manufacture of motor vehicles,11.965784,11.965784,11.965784,12.965784,13.550747,11.287712,12.965784,11.773139,11.287712,14.773139,11.135709,16.264992,95,7,4,6,6,4,2,3,1,1,3,3,0,3,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture machinery, vehicle, transport","Motor vehicles,trailers/semitrailer",Manufacture of motor vehicles,0,0.002761,0.003828,0.000818,1.386499,0.296166,6,3.014013,0.266667,4,0.174573,5,0.390033,0.421204,134.398309
9329,,,7000,4000,8000,350,3000,2250,7000,3000,3500,6000,11000,55100,Other amusement and recreation activities,12.773139,11.965784,12.965784,8.451211,11.550747,11.135709,12.773139,11.550747,11.773139,12.550747,13.425216,15.749765,330,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Other Service activities,Sports activities and recreation,"Other amusement, recreation",0,0.001932,0.000957,0.001635,0.495403,0.846573,10,6.755436,0.644444,29,0.299168,6,0.361446,0.398657,129.63122
811,,,100,2500,10,225,250,1250,150,1500,400,175,500,7060,"Quarrying of ornamental and building stone, limestone, gypsum, chalk and slate",6.643856,11.287712,3.321928,7.813781,7.965784,10.287712,7.228819,10.550747,8.643856,7.451211,8.965784,12.785452,8,11,2,1,8,7,6,6,4,3,1,1,3,1,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, Quarrying (inc extraction of petroleum and gas)","Mining, Quarrying and other","Ornamental, building stone etc",0,0.000248,0.00008,0.000002,0.322199,0.008259,4,3.941135,0.666667,4,0.034013,6,0.307692,0.327824,126.579923
4645,,,2500,1750,10000,600,3000,1000,4000,1250,450,4500,1000,30050,Wholesale of perfume and cosmetics,11.287712,10.773139,13.287712,9.228819,11.550747,9.965784,11.965784,10.287712,8.813781,12.135709,9.965784,14.875077,153,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Household goods wholesale,"Perfume, cosmetics",0,0.001054,0.000957,0.002044,0.908376,1.940358,11,7.010645,0.472727,26,0.27372,6,0.351906,0.39088,123.247228
4642,,,3000,3500,8000,1000,9000,2500,2250,2250,1000,3500,3000,39000,Wholesale of clothing and footwear,11.550747,11.773139,12.965784,9.965784,13.135709,11.287712,11.135709,11.135709,9.965784,11.773139,11.550747,15.251187,151,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Household goods wholesale,"Clothing, footwear",0,0.001367,0.002871,0.001635,2.099747,1.196056,6,4.212367,0.333333,5,0.187361,5,0.386266,0.418056,122.195203
4776,,,9000,6000,5000,1250,7000,5000,12000,8000,1750,5000,4500,64500,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores",13.135709,12.550747,12.287712,10.287712,12.773139,12.287712,13.550747,12.965784,10.773139,12.287712,12.135709,15.977012,191,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,"Flowers, plants, pet animals/food",0,0.002261,0.002233,0.001022,0.987478,0.451998,10,6.493362,0.6,27,0.294114,6,0.356083,0.39162,116.164603
4730,,,2250,1500,3000,2500,3500,1750,5000,2500,800,5000,2500,30300,Retail sale of automotive fuel in specialised stores,11.135709,10.550747,11.550747,11.287712,11.773139,10.773139,12.287712,11.287712,9.643856,12.287712,11.287712,14.88703,176,7,4,6,6,4,2,3,1,1,3,3,0,3,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - auto fuel,Automotive fuel (in petrol stations),0,0.001062,0.001117,0.000613,1.051028,0.577304,6,3.705507,0.266667,4,0.17657,5,0.376569,0.409954,116.07592
8531,,,62000,46000,78000,21000,65000,40000,98000,54000,26000,56000,54000,600000,General secondary education,15.919981,15.489346,16.251187,14.358102,15.988152,15.287712,16.580494,15.720672,14.666224,15.773139,15.720672,19.194603,300,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Government administrative functions, Education, Health",Education,General secondary,0,0.021036,0.020735,0.015945,0.985714,0.758001,15,5.272921,0.447619,47,0.259979,6,0.344498,0.384306,115.154923
8532,,,14000,13000,22000,10000,18000,15000,24000,18000,10000,17000,18000,179000,Technical and vocational secondary education,13.773139,13.666224,14.425216,13.287712,14.135709,13.872675,14.550747,14.135709,13.287712,14.053247,14.135709,17.4496,301,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Government administrative functions, Education, Health",Education,"Technical, vocational secondary",0,0.006276,0.005742,0.004497,0.914973,0.716632,17,6.887514,0.477941,65,0.34666,6,0.356436,0.398611,114.636435
8623,,,7000,6000,15000,3500,11000,8000,15000,9000,4000,4500,8000,91000,Dental practice activities,12.773139,12.550747,13.872675,11.773139,13.425216,12.965784,13.872675,13.135709,11.965784,12.135709,12.965784,16.473579,310,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Government administrative functions, Education, Health",Human health activities,Dental practices,0,0.00319,0.003509,0.003066,1.099867,0.961117,9,2.646663,0.305556,11,0.225982,6,0.346154,0.38287,113.610298
7410,,,4500,5000,15000,600,3000,1750,7000,2500,1000,3500,3000,46850,Specialised design activities,12.135709,12.287712,13.872675,9.228819,11.550747,10.773139,12.773139,11.287712,9.965784,11.773139,11.550747,15.515761,267,10,8,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Other professional, scientific/tech",Specialised design activities,0,0.001643,0.000957,0.003066,0.58264,1.866844,4,3.327208,0.333333,2,0.094715,6,0.3485,0.377269,108.204801
4634,,,1500,1250,7000,450,2500,3500,3500,3000,500,2500,2000,27700,Wholesale of beverages,10.550747,10.287712,12.773139,8.813781,11.287712,11.773139,11.773139,11.550747,8.965784,11.287712,10.965784,14.757598,146,7,4,7,6,4,2,7,1,1,3,3,0,3,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel","Food, beverages, tobacco wholesale",Beverages,0,0.000971,0.000798,0.001431,0.8212,1.473481,3,2.216289,0.333333,1,0.06946,5,0.348837,0.376944,107.72246
4932,,,3000,1500,7000,2000,4000,3500,4500,2500,2250,3000,2000,35250,Taxi operation,11.550747,10.550747,12.773139,10.965784,11.965784,11.773139,12.135709,11.287712,11.135709,11.550747,10.965784,15.105336,199,7,4,6,6,4,2,3,1,1,3,3,0,3,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Transportation and Storage,"Land, pipeline transport",Taxi operation,0,0.001236,0.001276,0.001431,1.032499,1.157884,3,1.976801,0,0,0.060315,7,0.313043,0.347249,104.122153
4773,,,8000,17000,13000,3000,14000,10000,11000,6000,5000,9000,10000,106000,Dispensing chemist in specialised stores,12.965784,14.053247,13.666224,11.550747,13.773139,13.287712,13.425216,12.550747,12.287712,13.135709,13.287712,16.693705,189,2,5,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,Dispensing chemist,0,0.003716,0.004466,0.002657,1.201742,0.715095,8,3.52304,0.25,7,0.189268,6,0.339943,0.375324,103.581568
8621,,,18000,18000,34000,9000,25000,14000,32000,22000,9000,12000,19000,212000,General medical practice activities,14.135709,14.135709,15.053247,13.135709,14.60964,13.773139,14.965784,14.425216,13.135709,13.550747,14.213712,17.693705,308,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Government administrative functions, Education, Health",Human health activities,General medical practices,0,0.007433,0.007975,0.00695,1.072984,0.935124,13,5.735707,0.320513,25,0.161019,6,0.33241,0.367361,101.544831
4779,,,3500,2500,7000,1000,4000,2500,6000,4000,1500,3000,3500,38500,Retail sale of second-hand goods in stores,11.773139,11.287712,12.773139,9.965784,11.965784,11.287712,12.550747,11.965784,10.550747,11.550747,11.773139,15.232571,194,11,2,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,Other second hand goods,0,0.00135,0.001276,0.001431,0.94534,1.060141,6,2.953748,0.133333,2,0.184495,5,0.397351,0.426898,97.811797
1721,,,2500,5000,125,1750,4000,2000,2000,2500,1000,1250,3000,25125,Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,11.287712,12.287712,6.965784,10.773139,11.965784,10.965784,10.965784,11.287712,9.965784,10.287712,11.550747,14.616836,35,3,1,0,4,2,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All other Manufacturing,Paper and paper products,"Corrugated paper, containers",0,0.000881,0.001276,0.000026,1.448581,0.029009,3,2.505738,0.666667,2,0.061426,5,0.350877,0.379259,92.792155
8510,,,9000,4000,11000,1250,7000,6000,15000,5000,1000,4500,5000,68750,Pre-primary education,13.135709,11.965784,13.425216,10.287712,12.773139,12.550747,13.872675,12.287712,9.965784,12.135709,12.287712,16.069072,298,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Government administrative functions, Education, Health",Education,Pre-primary,0,0.00241,0.002233,0.002249,0.926434,0.932924,10,4.549569,0.511111,23,0.25069,6,0.349854,0.386944,90.718324
5223,,,5000,600,14000,900,6000,6000,12000,3000,400,1750,1000,50650,Service activities incidental to air transportation,12.287712,9.228819,13.773139,9.813781,12.550747,12.550747,13.550747,11.550747,8.643856,10.773139,9.965784,15.628275,207,5,2,1,8,7,6,6,4,3,1,1,3,1,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Transportation and Storage,"Warehousing, transport support",Incidental air service,0,0.001776,0.001914,0.002862,1.077856,1.611665,5,3.277852,0.3,3,0.100777,6,0.323741,0.35338,89.230978
4724,,,4000,3500,6000,3000,6000,7000,5000,4000,3500,3500,4500,50000,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores",11.965784,11.773139,12.550747,11.550747,12.550747,12.773139,12.287712,11.965784,11.773139,11.773139,12.135709,15.60964,173,0,0,3,0,6,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - food etc,"Bread, cakes, confectionery",0,0.001753,0.001914,0.001227,1.091868,0.699693,9,4.242235,0.555556,20,0.262112,6,0.343511,0.379491,87.796098
